#a,e,i,H,diameter,BV,UB
3.01754347331252,.08376901191053181,11.3181073812907,11.1,,,
2.224098428448451,.1692443886942318,1.249158468314869,12.7,,,
2.215212872811304,.1556129091875854,4.624279876430738,13.4,,,
2.464230716792509,.2660931157819371,5.753762120547932,13.9,,,
2.778346607696563,.1533754542355919,6.808967396152407,13.2,,,
2.557111796321731,.1249044577866425,2.732761761142364,13.6,,,
2.201762285185537,.1496273678800587,3.326235234492851,13.7,,,
2.628878627086836,.2773707175629112,3.753827737232877,12.80,15.75,,
2.43050988111347,.2473212014789879,9.020498493962053,14.2,,,
3.176653647325713,.2494626599467578,1.028778297929143,12.5,,,
3.190102281753751,.1193213909598983,24.3538493124245,11.10,26.73,,
2.534683552919139,.1508167021070744,5.979285217376454,12.7,,,
2.237015829826553,.1092036183448741,5.382294516964721,13.4,,,
3.017712796328349,.05020899334604009,10.42198616747508,11.8,,,
3.156306532160183,.09910489738844674,13.25056936077643,11.70,21.56,,
3.156594988206006,.1088290641356525,8.461497309597275,10.00,53.23,,
2.246445874733025,.2187192295945145,7.795628492808619,13.9,,,
2.418637481318079,.05968491425518634,3.546065551033315,13.5,,,
2.629765469730344,.1148913824812333,14.14760128654605,12.7,,,
2.719459496601762,.11701242522839,13.05957002834335,11.90,32.15,,
2.532841028756965,.183431313121776,10.49861322922698,12.6,,,
3.123874239442528,.2823397901944981,16.21130395944007,11.1,,,
2.27412879686398,.07878454284600751,1.456452689322724,13.4,,,
2.252670682397746,.1045292104815036,7.022184964574058,12.5,,,
2.249806338549189,.09003674666242079,4.876529822702683,13.5,,,
2.842643860428613,.0396632071025872,1.022636682074052,12.7,,,
3.234720549046872,.1063284443486515,1.482294419573624,11.7,,,
2.603452719505988,.1379652344432164,13.70141107504571,11.6,,,
3.09493203583262,.2113447673464115,14.00234789750157,11.3,,,
2.264819793182389,.1140235293675037,4.652146920083964,13.6,,,
2.193936584901164,.1796798820308942,6.351750184164919,14.5,,,
2.225510368823578,.168073486368388,4.548206122101178,14.2,,,
3.020796947594471,.06236873317451942,11.02641238434254,11.20,25.93,,
2.166692015582856,.1835637702265936,1.326586870373305,13.3,,,
3.009873950654799,.05324395397846616,9.209468630175708,11.3,,,
2.785503868197569,.2323282227621183,8.256620644782837,12.8,,,
3.185188841882711,.06509662621947679,27.40332077356553,10.40,23.42,,
2.276855441452408,.1612386485078767,4.19289680151116,13.5,,,
2.871578732338103,.04000862493448093,1.369845896889533,12.7,,,
2.636710204512362,.1117444403770348,13.90643885568382,11.4,,,
2.87015519090091,.06403594524649417,2.740967827547402,12.0,,,
2.843323254578574,.07588025162825057,2.04664081314625,12.1,21,,
2.415727603437347,.09406306630048614,5.252246296281051,12.5,,,
2.271393591488268,.1736971219998868,6.180160109335335,13.0,,,
3.12595908944474,.1680670877895772,13.54819397495699,11.00,28.53,,
3.234782686150082,.1703864670294521,1.922138123775262,12.0,,,
2.54968579677205,.0808034509499477,14.31764685342042,11.2,,,
2.852301600032693,.130054193023535,12.05383166390459,11.7,,,
2.791325980096637,.1053034013945666,9.685289605910572,11.9,,,
3.284462546078406,.1853174274845803,2.747185261958815,12.4,,,
3.164409401006619,.1685205973690785,.4760370181729762,12.4,,,
2.882411664206286,.06817549504755405,1.283192534987707,12.6,,,
2.292575573257091,.2201430705064489,23.6928393426311,13.4,,,
2.38949869703864,.1818887070262258,9.820068026208064,13.2,,,
2.701085529753278,.1499980251620658,6.527949950679659,11.9,,,
3.221091709781652,.1417541673636349,.840574100742379,12.6,,,
2.16850616359657,.07676188159632269,2.431756888043583,13.6,,,
3.147898229209965,.1453870553286397,1.350753119945987,11.7,19.2,,
2.284458721309349,.165170630913867,4.438878828507511,13.7,,,
3.047189268398,.05292815827546385,13.06025725326471,11.30,35.45,,
2.89696117078572,.06356153578702861,2.157613444622127,12.5,,,
2.684087868682264,.1881612822329384,11.8348379593617,12.7,12.9,,
2.541167601858437,.3114959769895004,10.0257251310154,14.6,,,
2.253217400566223,.1679479326707657,4.29869600389908,13.3,,,
2.3064340981004,.1479424927759371,6.332371144073201,14.4,,,
2.691714491033697,.1072866227808307,6.559040917905024,12.6,,,
2.249349594899365,.1088596781410281,6.824957128545293,13.1,,,
2.576647288271037,.1305649260491117,10.19671505271998,11.7,,,
3.173589066535443,.1176196537745763,18.42014954018255,11.70,34.09,,
2.192211307767816,.1752615319507622,4.156442946478512,13.3,,,
3.154985607917392,.1045506168032807,1.548016512234402,12.3,,,
2.57035788244064,.1058910310443748,8.639640142380658,12.40,23.21,,
2.606998546739255,.1252088078054414,12.16744314602129,11.9,,,
2.268745758337942,.110733550953679,3.270333699743555,14.6,,,
2.37020714472012,.1783022180763604,2.038992975634113,14.20,10.18,,
2.773075557821199,.1360922745540969,11.09628093518493,12.3,,,
3.005951592968015,.1071062229768738,9.587797453672312,11.9,,,
3.239227092998376,.1858526449767353,.5533884726605782,12.1,,,
2.26893207992788,.1182416877651101,2.560156567837626,13.6,,,
3.064286844319716,.249061593136084,5.507762682396293,12.6,,,
2.254518834500413,.2366723016733626,2.798884355332886,13.2,,,
2.240888891911872,.09506873508951713,5.147594425607001,13.0,,,
2.239413718277942,.1317523469776261,4.620859962786715,13.7,,,
2.740926479973133,.1256400663873815,4.099407492673755,12.3,,,
3.169453818645473,.03455428193579628,6.172215374182183,11.5,,,
2.785675432463972,.1663619529510584,7.547145062242748,12.20,24.33,,
3.032428077880389,.09996961569597973,9.649039107115648,11.5,,,
2.166722112907946,.1963227939630606,4.582195741505255,13.5,,,
3.141107393764647,.1757806926068824,1.043193683016906,12.5,,,
2.551654764672689,.1935653928896211,14.0652550540025,13.6,,,
2.67186380396283,.1576161893370347,12.61203989310195,12.3,,,
2.238809066215738,.1461545052946103,2.037869704511712,13.7,,,
2.426647104739542,.06919746338410816,4.82600812041996,13.0,,,
2.449332723493001,.1843088702785782,2.688252603104268,12.9,9.4,,
2.249759885271286,.08257924393204295,3.917695190187113,13.2,,,
2.274382131374771,.1597717831912756,5.222081107533465,13.3,,,
2.354083286977954,.118344240244033,4.061230561651992,13.1,,,
3.992369606886524,.1447874333637605,3.926499814159734,10.5,,,
2.732308084529693,.1028043321815115,3.831380484780454,11.8,,,
3.428134630959228,.1583652378623354,5.975269486778739,11.7,,,
2.938140152768686,.08407880925486644,9.041105230946865,12.1,18.4,,
3.138253792466568,.08911259175880944,3.428460008694993,11.6,,,
2.453637728023766,.09651333074924708,3.486211280787873,13.2,,,
2.474062984250746,.04834505433636981,5.774918971895969,13.1,,,
2.234842133544416,.1611182593562186,5.267128723460882,13.9,,,
2.174328134436676,.06424383337307682,4.629615792785636,13.6,,,
3.110670099489873,.1930352248985095,1.250828770817629,12.1,,,
2.809551573755125,.1346182816753067,9.086209641564091,12.7,,,
2.237256349911091,.2086239711395596,6.842967879249151,13.10,6.29,,
2.875735502645014,.05902897158270691,1.446378934401755,12.0,,,
2.393231933756803,.1593507992284172,3.089245410493752,13.4,,,
3.195737008499624,.1394636933597398,2.88494289276427,12.0,,,
2.805897504983943,.155986938150622,8.124939285058209,12.1,,,
2.553261200356051,.1907436190578226,5.66970114664868,12.4,,,
2.540718411207082,.2499976066857366,9.002509806393341,13.0,,,
2.324813050167634,.1492937685510209,9.730084210748391,13.1,,,
2.603509153776955,.1580086176516347,3.045684105236241,13.5,,,
2.398530796434313,.07954494580346573,6.556079892025413,12.7,,,
3.146386226070532,.1897089630413957,3.60967587018165,12.2,,,
2.35091646183893,.1067118727303423,6.274949538225516,13.2,,,
2.334178996309451,.09835939629719238,8.102223597376291,13.0,,,
2.452891694280293,.1256911069480172,4.362500842253088,13.0,,,
2.621312953131714,.1656538252806239,12.35591465933493,12.2,,,
3.188958768854938,.09194486217899787,15.64353328873447,12.0,,,
2.66091722456803,.2033692006569944,13.0426221753446,12.80,15.16,,
2.683071639730174,.05028452225616713,7.687706308824926,12.2,,,
2.224950793332175,.1937902383507679,6.206610480797675,12.8,,,
3.016724890867098,.0846326118723741,11.24889060979963,11.5,20,,
2.60861342316892,.1285090703172039,14.19553744186926,12.1,,,
3.106884407738486,.1813549447642961,2.249455103028576,12.8,,,
2.355366675905448,.2578602364240807,8.662353093541626,13.3,,,
1.94661002933651,.08276230367966655,17.56749050263923,13.8,,,
2.448119962970753,.1506019965483024,3.614529919370741,13.0,,,
2.454280832735404,.1347799809153464,5.001634188605887,13.0,,,
2.611158593117903,.1238200058031222,12.8538445703228,11.9,,,
3.110421624282259,.138094379019041,1.1621790207254,12.7,,,
2.755376948214895,.07039184996919406,5.313590303038605,12.1,,,
2.773449870156638,.1015875749464732,5.056901746470832,12.5,,,
2.995685950618711,.1082765940697114,9.923581184901936,12.4,,,
2.393088496570429,.2534281064748269,22.17295507212894,12.9,,,
2.67407727741913,.2187245377763607,3.50320280509589,12.8,,,
2.329664229424635,.1412153312464148,5.211873643169633,13.3,,,
2.407632732505887,.1772410887575934,1.599080261228999,14.7,,,
2.605499381090804,.1408346755704083,13.76514742075165,12.7,,,
2.421328839346651,.2646099951507194,23.07937205835369,13.3,,,
2.625691528666044,.17275593468045,13.37281204258056,12.2,,,
2.352004743699351,.1805978818241636,24.34516175421746,12.70,10.94,,
3.003607121718586,.04668368102646036,9.681742215113383,11.3,,,
2.693229502077654,.1565518265755222,7.0781951932141,12.7,,,
3.1149979471972,.1579435270082016,.6472851473456626,12.4,,,
3.185788800154802,.1787502007426755,2.819950720178319,11.20,23.76,,
2.371089488378308,.1376811244538686,6.721125960620837,13.6,,,
2.621286145056173,.2812875047968179,12.81420368583707,12.50,20.53,,
3.22620095949986,.06650360251864032,15.57950569587387,11.40,27.78,,
2.932565133373386,.07987044117449196,1.310443024648933,12.0,,,
2.557171978476497,.09722644580948292,14.99015688811009,11.3,,,
2.559161120806329,.2577789521275353,14.18883486191517,12.7,,,
2.932333609091265,.06871149167940106,26.07308234743566,10.80,47.09,,
2.794857499255005,.1212448846035422,11.0113479017668,11.7,,,
2.610112719810253,.1212543338626516,13.18292363004752,12.1,,,
2.798733892643798,.1311679706827503,8.677234071370258,12.1,,,
3.038202982880715,.09909766749627261,10.74008971751501,11.4,15.9,,
2.37571421841615,.03096133502752315,2.402047094632834,13.1,,,
2.358942954041288,.2239639764195883,23.8692915432479,12.2,,,
3.012709141530711,.08077408206432643,9.347906961953015,11.5,,,
2.438097253878004,.04144450819584545,14.4328247502247,12.20,20.38,,
3.239396571176718,.1310564877533312,1.948968496535203,12.20,21.94,,
2.358233490376566,.02108574306649986,2.427057471452649,13.8,,,
2.243481982643247,.209338929781527,7.515879624692687,13.3,,,
2.217893193380327,.1896981944978134,3.961829226006893,14.0,,,
2.647663235746214,.2859887161667495,12.063843623061,12.7,,,
3.133410330859096,.2036157102401571,2.013804905691422,12.50,20.08,,
3.963016319627064,.2234036776537714,3.491496450625551,11.4,,,
2.70022808158349,.1094051044427433,6.705258789782982,12.0,,,
3.153942633326714,.19458364379585,15.61151572052585,10.90,41.86,,
2.555178925628233,.1223061407282817,9.184913499552163,14.1,,,
2.193621509641674,.1361552179257609,1.952837451489367,14.0,,,
2.245890826847458,.1900096036508749,2.451800366623313,13.3,,,
2.380955280360017,.1358015239757036,2.888767133385442,13.6,,,
3.12477589787586,.1605522335171721,1.22799122110228,12.3,,,
2.393850489958633,.08230191033299027,3.802375595583017,13.5,,,
2.565096989191641,.1661792165779984,14.57108982037645,12.00,12.27,,
3.257925439072586,.09461871297743216,1.695772148337993,12.4,,,
2.5947617851241,.1420384818837636,13.14421858250449,13.1,,,
2.539237283781753,.2333049129254876,8.745704563670982,12.10,11.41,,
2.42722545383095,.1292265671032048,5.645011235748128,13.0,,,
3.066852438218309,.02494187017968735,8.851371117570549,11.7,,,
2.490641081297747,.04033833184963934,2.08551765705701,13.3,,,
3.109451756715925,.1011624485626006,24.779712230,11.40,30.46,,
1.987841982617738,.05636883548962401,22.83455835499695,12.7,,,
2.926434996290204,.02192923519826461,1.665042575465628,12.9,,,
2.390969380365599,.1979998990132062,4.61947480162224,13.2,,,
2.2728952575855,.1902105661945921,6.473284444375296,14.2,,,
2.368605901845859,.1504115877839152,7.55126639942996,13.1,,,
3.11570197227911,.2706242640517066,1.834721242314439,12.30,23.18,,
3.088005089459455,.1323407754588769,.739278117194732,12.1,,,
3.096031486470822,.1517614609181213,5.387354205846706,12.0,,,
2.263626778974134,.1942366827165306,2.727863105957211,13.6,,,
2.207903823489025,.03201756605226534,3.780193553508356,13.3,,,
2.99456694721116,.05324447568546319,8.926853978574774,12.0,,,
2.339173504829666,.173778400916741,5.415467269528399,12.8,,,
2.38587622534042,.1540311924966132,1.951656462106097,13.9,,,
2.261040360198698,.1873971842149701,4.950301234647057,13.6,,,
2.144045886230367,.09366224614954202,3.185522443096195,14.8,,,
3.01911371654351,.07282323266176784,10.42194008895847,11.3,,,
2.238970776107363,.1800672367408687,4.806177827627976,13.2,,,
3.081085233893426,.1987833699017607,5.729178176049226,12.50,23.46,,
2.4675111351434,.2090359799255294,4.835624176817308,12.3,,,
2.258502481637382,.1874355777954829,3.28073362196642,14.0,,,
2.642588730071917,.2785504513355946,14.4151802336957,12.0,,,
2.621748698634351,.1543355412371302,12.66496526099396,12.30,10.28,,
3.208481465961537,.1148611096601939,1.998994526325193,12.4,,,
2.439171777175418,.1965898309381755,3.276514418336441,13.6,,,
2.755326377183061,.1682323172562975,8.664408777321629,13.0,,,
2.650666190594964,.1545207649260724,12.72563431937586,12.4,,,
3.232611690740244,.02264470796405331,3.526403387731661,11.9,,,
3.244831188819941,.05245268361780171,17.4605993601311,11.30,28.83,,
2.320955419392736,.09252748701420918,6.204956457506393,12.9,,,
2.220403034281648,.1256110099883838,2.142690100390126,14.3,,,
2.557811271726506,.1330842967439706,15.13167837437576,12.40,13.17,,
2.852380039166988,.1828464666846013,13.01146532948188,11.80,29.32,,
2.163625661205387,.1771871518383569,4.145980003743489,14.4,,,
2.357700740934911,.2088869222799912,1.849188925043014,13.1,,,
2.599687953545967,.1101353875938437,13.41196405624827,11.8,,,
2.90027302689804,.05540657380105683,1.291920495937287,12.3,,,
2.759987454865199,.06957616085409817,12.71511410476625,11.60,26.29,,
2.641653618608549,.1673758453838541,12.53457094999031,12.3,,,
2.885285096886351,.006512166553283042,12.17129428026183,11.70,26.70,,
3.105268729826184,.0299886450548713,3.056580701845324,11.70,19.19,,
3.131930708070988,.1562553811474473,2.278153117617468,12.7,,,
3.166429459259769,.1717874746856961,2.461031604820371,11.90,22.56,,
2.259694995043515,.2189093825529706,5.297022261249447,13.2,,,
2.449346033859005,.1127132153746697,2.609047161540896,12.40,16.39,,
2.435815919314578,.1823702027956396,2.938110757661508,13.9,,,
2.851452753064801,.0958508081766183,16.29818523937357,11.3,,,
2.253599035957609,.1331245134283318,4.946317713203098,12.9,,,
2.732856144660531,.1190177541652769,4.828739825527678,12.0,20.8,,
2.257116754662357,.1861540640982204,3.472737712168654,13.9,,,
3.94222142248488,.2400074429532529,9.492787948452081,10.4,,,
2.249975247600389,.1747086476608792,3.874859376000057,13.3,,,
3.01667651850203,.08148535974611751,10.41875700649643,11.7,,,
2.570349045613368,.07406639629266781,3.069108333852831,12.5,,,
2.653534866572475,.2439495799344412,3.679607326256951,12.70,13.71,,
2.635100906976458,.09279898251903008,9.306510271556272,12.4,,,
2.259084183370983,.1032805658245162,2.284222783205398,13.0,,,
2.425316220457262,.1720140630404996,3.623957083251344,13.2,,,
2.279141291074108,.1957113384983383,6.493997078999653,12.9,,,
2.46050310070009,.119840451655093,2.542671732969331,12.40,18.14,,
2.590506603519894,.1145014042016465,2.716308402574941,12.6,,,
2.286382128379445,.1731506653463787,5.459245803347915,13.6,,,
2.515547475819741,.02991644709767889,14.68536827010579,11.9,12.3,,
3.429498107265825,.09581064279395167,5.009343021353089,10.8,,,
3.100120929832909,.2035442825032093,15.71378075792885,12.0,,,
2.451510341865275,.1491405139083305,6.841134675907018,12.7,,,
2.514637280155902,.1839092327444483,2.38672113676253,12.50,16.26,,
2.358662146911874,.2098496754784391,25.51640828942559,13.1,,,
3.135519651347543,.1374212571070216,2.297489655399285,12.50,18.05,,
2.54885341940122,.1276542507777826,5.422383807836047,13.0,,,
2.195516318043589,.05008212051429906,1.172025570659735,13.9,,,
2.246610171721202,.1635147111105923,4.56697622661341,13.4,,,
3.149270983922916,.1740016359601977,.5588908133127245,12.0,,,
3.420274677689819,.0315392786529763,1.106992846801803,12.00,36.83,,
2.409669719642705,.228512607269536,.7899157692260957,13.9,,,
2.585435397023009,.1001881665778558,3.022365705864725,13.0,,,
2.579351239498997,.1648860887002491,3.435102207556133,13.5,,,
2.337513427495462,.1278347717029644,2.483421859107932,14.9,,,
2.774808101743936,.1603898361578028,9.565051508354744,13.0,,,
2.28268294305738,.1703816548233494,3.54459337355781,13.8,,,
2.357484642113428,.1279647799278794,5.09692653731294,12.7,,,
2.234035213193903,.09304312460059445,1.85124765400451,13.5,,,
2.281254381125868,.1550538852755124,7.764373235433832,12.9,,,
2.25163985396667,.1671591445484171,3.128858769234814,13.9,,,
2.443627573874669,.1183315183605821,3.184063362824338,13.4,,,
2.358731847515692,.1677288751918608,1.786790799593587,13.5,,,
2.552172121703562,.1497636381598275,2.805447145362334,13.2,,,
2.525204497800265,.1308455225035316,5.437199086220668,12.9,,,
2.460679662666537,.09271414155420607,6.523938829029609,13.0,,,
1.934112506314329,.1007439127214037,18.90643782363987,13.7,,,
2.182522308306946,.1414741901302526,2.130069279993809,14.3,,,
2.24034844613229,.09157769553521324,5.121661931175659,13.7,,,
2.798434338779714,.1523763469888115,4.678823619319752,12.5,,,
2.770881698630099,.1609223854829245,8.451135122546878,12.5,,,
2.366317094083426,.1301122522130035,5.998991850989849,13.3,,,
2.416853433759905,.06105149881556292,5.046796362609914,13.0,,,
2.672075782593957,.06865661566022103,2.337382181466083,12.8,,,
3.014235162121818,.05125322992942002,11.24281374674908,11.4,,,
2.423056426789355,.1359175822150544,3.525871155419847,13.8,,,
3.112377616295924,.09754343521223449,6.567497489506478,12.3,,,
3.041186179926135,.08844848688945167,10.67796279374303,11.8,,,
3.227683853834923,.1030488488670291,21.33429591258869,11.3,,,
2.634696823354792,.06654310266488916,7.846724176967272,12.1,,,
2.617304562847831,.207643162559951,3.021179280495512,13.1,,,
2.23515576778161,.1870918794211675,3.213173139668029,14.4,,,
3.074294674668964,.2710599289382221,2.38315925267903,11.80,19.79,,
3.180262981007792,.1415373962480327,1.474614552618692,12.4,,,
2.788954978702635,.1124973008271885,2.718722844144819,12.4,,,
3.02622304298719,.06682330118924958,9.137475023494069,12.2,,,
2.338169949850351,.07732505614755938,4.599115674509982,13.3,,,
3.04747995711049,.1751006453747991,4.862094096435149,12.6,,,
2.645281491537872,.106800828901965,13.17497862323319,12.4,,,
3.011747257707179,.09636582516464397,10.78650115138061,11.4,,,
3.016502714372753,.07171209726964893,9.454542124198513,12.0,,,
3.12749514554646,.1313536274461975,1.669380930179293,11.80,19.03,,
2.242586186077699,.1494459648326488,6.903782059297051,13.8,,,
2.466143266007134,.04144750127827793,7.19650240054083,13.4,,,
2.267004670173694,.07596590654199414,5.164231727749161,14.1,,,
2.242360854812087,.2234540090810716,5.276301880598287,13.3,,,
2.626883683612115,.1855675209255875,6.33920847348206,13.0,,,
2.171309497029709,.07444734010941216,2.182183231964882,14.2,,,
2.251421045180029,.1668683785632638,3.783707646051386,13.3,,,
3.198638070477558,.1648518520627812,10.99706163785515,12.1,,,
2.145281415460262,.06456237715244653,2.162305937757031,13.4,,,
3.171588233902088,.1789184452177653,2.06823312720815,12.0,,,
3.02357167438816,.03832765531633701,9.82833081622138,12.0,,,
3.024601387909799,.04527746962185369,7.768614175649851,12.2,,,
2.849799143260833,.07207089180130262,1.355312900617554,11.9,,,
3.01837472314115,.08767982759805854,11.4113053134486,11.4,,,
3.018859129340874,.1037877304996939,11.63713001555118,11.3,,,
3.189155362402988,.1101013895770155,2.391610062992293,12.3,,,
2.194382121186346,.2100123339647563,3.798793978028645,13.3,,,
2.379635533271902,.09153183163917365,1.799101644983926,12.8,,,
2.390792598566986,.2570227548754485,9.603265669720271,12.9,,,
2.59783620218469,.1947665770914533,12.81711160080865,13.0,,,
2.912150402191986,.01071178870070215,3.213664940592433,11.8,,,
2.607063606971456,.106240894078412,14.22008008129575,12.3,,,
2.176827380355007,.1171384953129104,4.424727726633192,13.3,,,
2.44505141980792,.05843992078951959,7.396700303442235,12.5,,,
2.185975693951637,.1319914565306457,1.143950759406645,13.1,,,
2.358585630554251,.2087904127689321,1.32849272391644,13.4,,,
3.183632165355966,.1174614702791137,12.21523463225965,10.9,,,
2.630243885616942,.2518316275704904,4.027391593491112,13.1,,,
3.020410643917875,.03470416814931406,9.361389335956604,11.90,22.60,,
2.876288006577005,.3342876627819086,2.045632857298874,13.2,,,
2.119740129061551,.1185611748943629,2.514581165426723,14.0,,,
2.808299655191586,.1528735747770047,9.087578079889864,12.5,,,
2.239186138933609,.1419779423979141,3.97092448040212,13.4,,,
3.225674615731264,.1239942263973901,2.931737321585651,13.2,,,
2.572225006063817,.07703526231689306,15.59881815672076,12.8,,,
3.012071477485093,.1087304028198734,11.13161420498026,11.4,,,
2.699194019073854,.112599786482097,8.73047565844549,12.4,,,
3.019406161313156,.06498200783150453,9.598162631970791,11.7,,,
2.38094661563295,.1912890715830122,26.98436674650506,11.20,12.97,,
2.542495267326466,.1066258516887048,15.70139609003684,12.5,,,
2.701720182642142,.1932864894687535,6.353573833010334,12.3,,,
2.752425456443682,.1809635346501848,9.736203503882043,12.0,,,
2.555872014756953,.2012433672447384,17.52984247954494,11.60,11.28,,
2.642820065086185,.1243642831342573,1.461155667532821,13.6,,,
2.264741416141387,.1605986125150905,1.515352564202827,13.7,,,
3.097310161421158,.1200543093541781,2.098994102092944,11.60,25.29,,
2.299019669877314,.1283429974280113,2.672198758564723,15.0,,,
3.117736494130216,.04245057148416483,16.6216669709424,11.30,48.60,,
2.261280034264961,.09539326776913247,6.35241015734739,13.6,,,
2.538815291956384,.2024719347203279,7.319131301422345,13.8,,,
3.000863737525842,.03812024617847945,9.557422799086464,11.7,,,
1.872264010287318,.08068242760907826,24.11237749702646,13.2,,,
2.838697545621646,.1724534942226109,13.39290222569755,12.7,,,
3.019836565092328,.1026635455196313,8.785214058166844,11.8,,,
2.883551791778471,.129468795197334,13.00558568807197,11.9,,,
3.157082250717838,.08682221686420208,6.731056550331922,12.9,,,
2.375657692697934,.2540943597654065,23.08445388416207,12.40,6.82,,
2.557057576024802,.04969381556905081,13.45994519720715,12.3,,,
2.834001959810407,.06485607048575265,2.751808035364478,12.9,,,
2.786959268485173,.03041664174154281,3.599682633890182,12.50,19.76,,
1.921413243875607,.1183356682281497,20.44738258724986,13.5,,,
3.210487927725759,.13576192415486,3.175337005202621,11.7,,,
2.867163169103877,.04033347367321783,2.267309885227666,12.0,,,
2.554712871538424,.1413636101455427,12.79560770526366,13.9,,,
2.564473298640846,.2519591811250689,7.119802100443161,13.5,,,
3.056549957437804,.03928098011648628,9.777921690573951,12.6,,,
3.165502202061216,.1032800028807516,12.42276515767022,11.8,32.6,,
2.407562525310539,.2876338533553606,23.32436615525414,11.70,10.56,,
2.581823930812361,.1206980809403204,12.05890366940833,12.8,,,
2.30123599342335,.09689167538519913,4.182470399919676,13.9,,,
2.790340717152563,.2298740817412133,7.923393623717011,12.1,,,
2.353081669598404,.1366032417391476,3.252221679978954,13.4,,,
2.364225328438261,.01821121984541773,3.800111027475233,13.2,,,
3.142893092105557,.1694044436680381,1.591568933819159,11.8,,,
3.00726512478164,.1162867733914461,7.724586790374969,10.90,34.81,,
2.566871814950799,.01104275355058053,8.964212941374145,12.60,14.93,,
3.091189284638002,.1873862286291349,2.034136298760091,12.5,,,
3.157916266290161,.03627655898618161,9.270742681762762,11.60,24.66,,
2.271870334423571,.2001018963192745,4.865829001506753,13.6,,,
2.259220567678627,.1061493750576743,4.702332704763201,13.8,11.2,,
2.361961074219781,.08125471130632109,5.735807892093582,13.0,,,
2.24476816382347,.09718531854004049,5.198386557659784,12.9,,,
2.667420287197678,.1236238265309727,12.91476171824515,12.3,,,
2.232469154113509,.1671646801415021,3.19592385620774,12.9,,,
3.147790402794624,.1413206882247224,1.008176778907825,12.0,,,
3.176149171893571,.08466416147879509,17.57478656882913,12.40,18.20,,
3.144143370882357,.1678473014504501,1.42676472593503,12.1,,,
2.538022904898852,.1998306746798836,6.743438417585322,13.5,,,
2.433289396531714,.2405951913261803,6.009680215435231,12.7,,,
2.698094851616326,.192172180369776,14.26381014950151,12.1,,,
2.674234101392807,.1614766307576056,12.79645259130911,11.90,21.01,,
3.408998188353819,.01764508500081601,6.159034859379366,11.4,,,
2.54957350958846,.07374507578331833,15.19018927712535,10.80,17.31,,
2.452949715464279,.09113196992383002,5.049015875016027,13.0,,,
3.070291221220676,.09053906561194866,3.265013068201911,13.2,,,
2.834637311766553,.1362869042904759,14.2514306930556,11.80,23.31,,
3.023375259730703,.0497474647680063,11.10355045283015,11.4,,,
2.634627584298757,.1513570938722442,12.83231926238382,12.2,,,
2.453243073554764,.1779922771091073,11.88743640708008,13.3,,,
2.608077609916782,.0307886900213367,3.10424721751864,12.5,,,
2.582062143356818,.09229637370147441,14.99827081228182,11.8,,,
2.567408743284624,.2363998407062965,12.33351638129253,13.8,,,
3.392291194209726,.1724845638095862,10.04520005776221,10.90,33.10,,
3.024702703359191,.0845935000898113,10.3297557383244,11.4,,,
2.24299814569312,.0799957430747924,4.031774354163086,12.9,,,
2.273633226523733,.09308104261554757,2.182118589463748,14.0,,,
2.359228308561237,.1217348095872717,4.144760348346244,13.1,,,
3.184525222871407,.1365821224627926,2.316606540473307,11.6,,,
2.683746816980717,.1859495384505809,13.60899841459449,12.3,,,
3.102346950942577,.1443476120145311,2.599327873447125,11.90,30.00,,
3.300855983472918,.2854242997653725,17.17081253089671,12.7,,,
3.1819901368982,.1751252611416803,1.037624252667786,12.5,,,
2.610255587734079,.1909281707187793,10.89287907529226,13.0,,,
2.611454472331774,.1322892677593171,14.38419111393108,12.0,,,
2.798341698880566,.1336130832600386,8.0568862609904,12.2,,,
2.578610842659359,.03502038249510489,9.456829144063782,12.8,,,
2.217425690147881,.09802909847658123,2.23131532509571,13.5,,,
3.106700817044046,.06334048869314246,24.09214261084948,11.50,27.19,,
3.05030249499079,.1138793987117001,1.273669749895012,12.6,,,
2.335636573643757,.150801769961304,6.123275588100999,12.7,,,
2.301971091396292,.1363057879020916,5.347335696425764,13.7,,,
2.612254192486854,.1676633437741216,12.96022188508858,12.8,,,
2.630075444983654,.145743603401232,12.07046108579939,12.4,,,
3.209102054920625,.1642604027583342,.5336907734532103,11.60,24.67,,
3.151834088236802,.1732198695812764,1.889881442924726,12.3,,,
2.697310489893427,.04472871345707546,7.527613814296329,12.00,18.45,,
2.833693063281422,.06997142691834711,2.05355883975965,12.2,,,
3.898694001686407,.04482918189230627,1.501796338302163,10.7,,,
3.12212885574515,.1188035719723755,2.375198587968304,12.8,,,
2.457201204354853,.1343715992061018,6.116733495803327,13.1,,,
2.726153612677486,.2241483446233984,7.769413951474835,13.5,,,
3.157466164804179,.228793107391715,8.874108132886787,11.10,29.73,,
3.01937401544322,.08778338176761395,10.260871778704,11.0,,,
2.607018890475408,.1336627193838661,28.57228501689336,12.1,,,
2.26873960911285,.08568854892288399,3.816016599771645,13.0,,,
2.86066645047123,.01827961483295897,1.169816123216792,12.0,,,
3.017103739895237,.05665150297451403,9.037021527433366,11.2,,,
3.206977734604614,.07721313669619154,16.76199139027223,11.6,,,
3.156315868574873,.08535264490672499,21.62172999783412,10.80,25.63,,
2.98863671648474,.07781219699669885,10.43989172838155,11.9,,,
3.189335650414084,.2035264829450205,.5873787911626933,12.10,31.37,,
